,price,bedrooms,bathrooms,latitude,longitude,floor_size,property_type,binned_price
1406,650000,2.0,1,-34.0874086,18.839181,,Cluster Houses,4
1408,3050000,3.0,2,-34.103312100000004,18.817923699999998,,Flats/Apartments,17
1409,2695000,4.0,3,-34.09856,18.828229999999998,195.0,Houses,15
1410,1695000,3.0,1,-34.0756899,18.843265600000002,,Houses,10
1411,7300000,3.0,3,-34.0756899,18.843265600000002,,Houses,40
1415,2799000,3.0,2,-34.0874086,18.839181,,Townhouses,16
1416,6900000,4.0,3,-34.07001629999999,18.853663,365.0,Houses,38
1417,1099000,2.0,1,-34.092643,18.831564,69.0,Houses,6
1418,3100000,4.0,3,-34.07001629999999,18.853663,272.0,Houses,17
1419,6900000,4.0,3,-34.07001629999999,18.853663,365.0,Houses,38
1420,1399000,3.0,2,-34.08894420000001,18.8358391,126.0,Flats/Apartments,8
1421,1320000,3.0,2,-34.08894420000001,18.8358391,126.0,Flats/Apartments,8
1423,550000,3.0,1,-34.14362,18.35399,,Houses,3
1424,1649000,2.0,2,-34.092643,18.831564,139.0,Houses,9
1425,4998000,4.0,3,-34.1062492,18.8176446,,Flats/Apartments,27
1426,2495000,4.0,3,-34.09828579999999,18.8305836,581.0,Houses,14
1427,2650000,4.0,2,-34.09828579999999,18.8305836,729.0,Houses,15
1428,2695000,4.0,3,-34.09828579999999,18.8305836,678.0,Houses,15
1429,3550000,4.0,3,-34.0551594,18.860191399999998,,Houses,20
1430,1390000,3.0,2,-34.09828579999999,18.8305836,125.0,Townhouses,8
1431,1699000,3.0,2,-34.092643,18.831564,152.0,Houses,10
1433,6500000,4.0,3,-34.06429,18.854,,Houses,35
1434,2150000,1.0,1,-34.08273870000001,18.8445,,Flats/Apartments,12
1435,6995000,5.0,5,-34.0636111,18.860833300000003,,Houses,38
1436,2250000,4.0,3,-34.09793629999999,18.8298979,280.0,Houses,13
1437,4750000,6.0,5,-34.1074735,18.820977600000003,,Houses,26
1438,2650000,2.0,1,-34.08273870000001,18.8445,,Flats/Apartments,15
1439,3789000,6.0,6,-34.107572999999995,18.826676000000003,504.0,Houses,21
1440,1695000,3.0,2,-34.0833333,18.85,400.0,Houses,10
1441,1790000,3.0,2,-34.11061,18.82234,123.0,Flats/Apartments,10
1442,3300000,3.0,2,-34.0981472,18.82966,,Houses,18
1443,2790000,5.0,2,-34.09793629999999,18.8298979,300.0,Houses,16
1444,2900000,3.0,2,-34.11061,18.82234,125.0,Flats/Apartments,16
1445,3300000,2.0,2,-34.107349,18.819571,,Flats/Apartments,18
1446,5500000,3.0,3,-34.107349,18.819571,220.0,Flats/Apartments,30
1447,849000,2.0,1,-34.0843782,18.8477216,75.0,Flats/Apartments,5
1448,9000000,3.0,3,-34.107349,18.819571,219.0,Flats/Apartments,49
1449,5200000,4.0,3,-34.0659299,18.8638305,,Houses,28
1450,1000000,3.0,1,-34.151856,18.354051000000002,573.0,Houses,6
1451,2895000,4.0,4,-34.075950899999995,18.852745000000002,,Houses,16
1452,2360000,4.0,3,-34.1061391,18.8246995,250.0,Houses,13
1453,1550000,2.0,1,-34.109574,18.821351800000002,74.0,Flats/Apartments,9
1454,1700000,2.0,2,-34.1087136,18.8208217,,Flats/Apartments,10
1455,1050000,1.0,1,-34.085448799999995,18.8446072,,Flats/Apartments,6
1456,2690000,3.0,2,-34.1087981,18.823759600000002,,Houses,15
1457,1899000,3.0,2,-34.0833333,18.85,108.0,Flats/Apartments,11
1458,1699000,3.0,2,-34.0833333,18.85,106.0,Flats/Apartments,10
1459,2800000,4.0,4,-34.105894,18.8236954,,Houses,16
1460,8450000,4.0,4,-34.07264970000001,18.8545408,,Houses,46
1461,3695000,3.0,2,-34.0833333,18.85,,Houses,20
1462,2500000,2.0,2,-34.1054076,18.8242191,,Houses,14
1463,2450000,3.0,2,-34.1054076,18.8242191,,Houses,14
1464,4175000,4.0,2,-34.0833333,18.85,,Houses,23
1465,1700000,2.0,2,-34.0833333,18.85,,Townhouses,10
1466,4150000,3.0,2,-34.0833333,18.85,,Houses,23
1467,4995000,2.0,2,-34.0833333,18.85,,Houses,27
1468,1699000,3.0,2,-34.0833333,18.85,108.0,Flats/Apartments,10
1469,1299000,2.0,2,-34.0833333,18.85,100.0,Flats/Apartments,7
1470,2650000,3.0,2,-34.0833333,18.85,,Houses,15
1471,1320000,2.0,2,-34.0833333,18.85,100.0,Flats/Apartments,8
1473,4380000,3.0,2,-34.0833333,18.85,,Houses,24
1474,4850000,3.0,2,-34.0833333,18.85,,Houses,27
1475,3795000,3.0,3,-34.0833333,18.85,,Houses,21
1477,3450000,3.0,2,-34.0833333,18.85,,Houses,19
1478,3500000,3.0,2,-34.0833333,18.85,,Houses,19
1479,1449000,2.0,2,-34.0833333,18.85,101.0,Flats/Apartments,8
1480,3850000,3.0,2,-34.0833333,18.85,,Houses,21
1481,7500000,4.0,4,-34.0833333,18.85,,Houses,41
1482,1100000,2.0,2,-34.0833333,18.85,86.0,Flats/Apartments,6
1483,1649000,2.0,2,-34.0833333,18.85,101.0,Flats/Apartments,9
1484,4675000,3.0,2,-34.0833333,18.85,,Houses,26
1485,5795000,3.0,2,-34.0833333,18.85,,Houses,32
1486,3699000,3.0,2,-34.0833333,18.85,,Houses,20
1488,1699000,3.0,2,-34.0833333,18.85,,Flats/Apartments,10
1489,4650000,3.0,2,-34.0833333,18.85,,Houses,26
1490,2350000,3.0,2,-34.0833333,18.85,,Houses,13
1492,1299000,2.0,2,-34.0833333,18.85,,Flats/Apartments,7
1493,1195000,1.0,1,-34.0833333,18.85,,Flats/Apartments,7
1494,2395000,3.0,2,-34.116667,18.816667000000002,,Houses,13
1496,1400000,3.0,2,-34.116667,18.816667000000002,344.0,Houses,8
1497,2995000,3.0,2,-34.082738,18.850946,,Houses,17
1499,2130000,4.0,2,-34.116667,18.816667000000002,761.0,Houses,12
1500,2250000,3.0,2,-34.082738,18.850946,,Houses,13
1501,1099000,2.0,2,-34.08575,18.848948999999998,67.0,Flats/Apartments,6
1502,2750000,4.0,3,-34.082738,18.850946,,Houses,15
1503,2995000,3.0,2,-34.0833333,18.85,,Houses,17
1505,2050000,3.0,2,-34.0833333,18.85,400.0,Houses,12
1506,2190000,4.0,3,-34.10001,18.836001,315.0,Houses,12
1507,4695000,3.0,2,-34.065448499999995,18.8655461,260.0,Houses,26
1508,1035000,2.0,1,-34.082738,18.850946,208.0,Houses,6
1509,899000,1.0,1,-34.082738,18.850946,,Flats/Apartments,5
1510,2065000,5.0,3,-34.1023638,18.8330581,,Houses,12
1511,4850000,5.0,2,-34.0833333,18.85,,Houses,27
1512,3200000,4.0,2,-34.1001652,18.8377168,,Houses,18
1513,3250000,3.0,3,-34.082738,18.850946,,Houses,18
1514,1650000,2.0,1,-34.082738,18.850946,,Houses,9
1515,1350000,3.0,2,-34.0827385,18.8537581,,Duplex,8
1516,1585000,3.0,3,-34.102505799999996,18.8348107,,Houses,9
1517,4995000,3.0,3,-34.082738,18.850946,,Houses,27
1520,3500000,5.0,3,-34.082738,18.850946,,Houses,19
1521,3200000,4.0,2,-34.108633000000005,18.830003,1.0,Houses,18
1522,1300000,2.0,1,-34.108633000000005,18.830003,162.0,Houses,7
1523,2250000,3.0,2,-34.1000928,18.8390798,,Houses,13
1524,1850000,3.0,2,-34.108633000000005,18.830003,412.0,Houses,10
1525,3200000,3.0,2,-34.0663384,18.866132500000003,,Houses,18
1526,1055000,2.0,1,-34.085671999999995,18.851351,91.0,Flats/Apartments,6
1527,1395000,2.0,1,-34.101574299999996,18.836581699999996,,Flats/Apartments,8
1528,1140000,1.0,1,-34.08263970000001,18.8520468,,Flats/Apartments,7
1529,4450000,4.0,3,-34.1077928,18.8284795,,Houses,24
1530,2100000,3.0,2,-34.1000928,18.8390798,,Houses,12
1531,2550000,3.0,2,-34.0867545,18.8505208,,Houses,14
1532,1800000,3.0,2,-34.0981547,18.840060600000005,,Houses,10
1533,2295000,3.0,2,-34.0756899,18.843265600000002,,Duplex,13
1534,1905000,3.0,2,-34.0756899,18.843265600000002,121.0,Houses,11
1535,1500000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,9
1536,4950000,3.0,2,-34.0756899,18.843265600000002,,Houses,27
1537,3095000,5.0,3,-34.101672,18.818101100000003,472.0,Houses,17
1538,1810000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,10
1539,1495000,3.0,1,-34.0756899,18.843265600000002,,Houses,9
1540,2600000,2.0,2,-34.0385735,18.868433800000002,,Flats/Apartments,14
1541,2850000,3.0,2,-34.0756899,18.843265600000002,,Houses,16
1542,2995000,3.0,3,-34.0727778,18.8422222,,Houses,17
1543,1450000,2.0,2,-34.090783200000004,18.8226057,96.0,Flats/Apartments,8
1544,2660000,3.0,3,-33.811135,18.881148,252.0,Townhouses,15
1545,1775000,3.0,2,-34.090783200000004,18.8226057,,Flats/Apartments,10
1546,3850000,5.0,4,-33.629263,18.515639999999998,380.0,Smallholdings/Farms,21
1548,2150000,3.0,2,-34.0742498,18.8269274,,Houses,12
1549,2890000,3.0,2,-33.922740600000004,18.897424800000003,,Houses,16
1550,1495000,3.0,2,-34.0742498,18.8269274,92.0,Townhouses,9
1551,2150000,3.0,3,-34.15617,18.404989999999998,,Houses,12
1553,2295000,2.0,2,-34.0704973,18.827970800000003,,Houses,13
1554,3950000,3.0,2,-34.163484776436,18.430180244315,500.0,Houses,22
1556,2490000,3.0,1,-34.0704973,18.827970800000003,,Houses,14
1557,8500000,5.0,4,-34.067484,18.8320847,,Houses,46
1558,3550000,3.0,2,-33.926255600000005,18.8895478,,Houses,20
1559,3295000,3.0,2,-34.0621846,18.8395523,,Houses,18
1560,699000,3.0,1,-33.8138282,18.8662283,,Houses,4
1561,3495000,4.0,3,-34.0684107,18.8298979,,Houses,19
1562,2695000,4.0,2,-34.154790000000006,18.41498,,Houses,15
1563,3500000,5.0,3,-34.062636299999994,18.832890600000002,,Houses,19
1564,2450000,3.0,2,-34.138453999999996,18.3827042,128.0,Houses,14
1566,2499000,4.0,2,-34.0722223,18.8256922,,Houses,14
1567,2200000,6.0,2,-34.136644,18.377837,197.0,Houses,12
1569,1875000,2.0,2,-33.933788,18.886203,50.0,Flats/Apartments,11
1571,2495000,3.0,2,-34.0621846,18.8395523,303.0,Duplex,14
1572,1650000,2.0,2,-34.0742498,18.8269274,97.0,Houses,9
1574,3300000,1.0,1,-34.0694185,18.8329407,,Flats/Apartments,18
1575,3795000,4.0,4,-34.0709436,18.835096399999998,,Flats/Apartments,21
1576,1400000,3.0,2,-34.0766755,18.8271264,,Houses,8
1577,4600000,2.0,1,-34.0694185,18.8329407,,Flats/Apartments,25
1578,3650000,3.0,2,-34.0580056,18.844751000000002,240.0,Houses,20
1579,4000000,3.0,2,-34.0580056,18.844751000000002,220.0,Houses,22
1580,6990000,4.0,3,-34.0580056,18.844751000000002,,Houses,38
1581,4500000,4.0,3,-34.0621846,18.8395523,430.0,Houses,25
1583,1549000,3.0,2,-34.091376000000004,18.82123,99.0,Flats/Apartments,9
1584,1790000,3.0,2,-34.091376000000004,18.82123,104.0,Flats/Apartments,10
1585,3200000,3.0,3,-34.066457,18.838127,,Houses,18
1586,1795000,3.0,2,-34.0895653,18.8235377,,Flats/Apartments,10
1587,1580000,1.0,1,-33.929615999999996,18.893781,22.0,Flats/Apartments,9
1588,1775000,3.0,2,-34.0895653,18.8235377,,Flats/Apartments,10
1589,1780000,3.0,2,-34.0895653,18.8235377,,Flats/Apartments,10
1590,6400000,4.0,4,-34.0580056,18.844751000000002,428.0,Houses,35
1591,3495000,2.0,2,-33.922740600000004,18.897424800000003,,Houses,19
1592,2990000,2.0,2,-33.923316,18.898232,280.0,Houses,17
1593,4085000,3.0,2,-33.922740600000004,18.897424800000003,,Houses,22
1594,5500000,6.0,4,-34.0580056,18.844751000000002,335.0,Houses,30
1595,1050000,2.0,2,-34.0873584,18.824611899999997,,Flats/Apartments,6
1596,2950000,4.0,3,-34.0759939,18.8328685,,Houses,16
1597,1800000,2.0,2,-34.094325299999994,18.814846399999997,,Flats/Apartments,10
1598,2500000,2.0,2,-34.0759939,18.8328685,168.0,Houses,14
1599,3350000,5.0,2,-34.0759939,18.8328685,,Houses,19
1600,3780000,3.0,3,-33.9219339,18.8976585,,Houses,21
1601,3475000,4.0,3,-34.0759939,18.8328685,,Houses,19
1602,1780000,2.0,2,-34.094325299999994,18.814846399999997,,Flats/Apartments,10
1603,995000,2.0,2,-34.0857428,18.8234365,,Flats/Apartments,6
1604,2900000,3.0,3,-34.071956,18.835237,340.0,Houses,16
1605,1980000,3.0,2,-33.8036076,18.8690618,,Duplex,11
1606,2660000,3.0,2,-33.804089700000006,18.8694245,,Houses,15
1607,4000000,3.0,2,-33.922740600000004,18.897424800000003,,Houses,22
1608,2550000,3.0,2,-33.8036076,18.8690618,,Houses,14
1609,2995000,3.0,2,-33.811135,18.881148,200.0,Houses,17
1610,950000,2.0,2,-34.0865199,18.821186800000003,,Flats/Apartments,6
1611,1149000,3.0,2,-34.0865199,18.821186800000003,,Flats/Apartments,7
1612,3150000,2.0,2,-34.0571696,18.846845000000002,,Houses,17
1613,4695000,5.0,4,-34.0709436,18.835096399999998,400.0,Houses,26
1614,7500000,2.0,2,-34.128811799999994,18.3399134,,Houses,41
1616,2950000,3.0,2,-34.0709436,18.835096399999998,,Houses,16
1617,5200000,4.0,4,-34.063457899999996,18.8484643,350.0,Houses,28
1618,4795000,3.0,2,-34.061614,18.850036,225.0,Houses,26
1619,3200000,3.0,3,-34.0727778,18.8422222,,Houses,18
1620,3495000,4.0,3,-34.0727778,18.8422222,,Houses,19
1621,3495000,3.0,2,-34.063457899999996,18.8484643,233.0,Houses,19
1622,3800000,5.0,4,-34.0723576,18.8403675,321.0,Houses,21
1623,4000000,5.0,3,-34.063457899999996,18.8484643,338.0,Houses,22
1624,3495000,4.0,2,-34.0727778,18.8422222,,Houses,19
1626,1775000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,10
1627,2500000,3.0,2,-34.0723576,18.8403675,144.0,Houses,14
1628,1050000,1.0,1,-34.0872081,18.832723899999998,,Flats/Apartments,6
1629,1050000,1.0,1,-34.0872081,18.832723899999998,,Flats/Apartments,6
1630,2990000,2.0,2,-33.9209434,18.90007,,Houses,17
1631,1450000,2.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,8
1632,2000000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,11
1634,2858900,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,16
1635,1800000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,10
1636,2195000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,12
1637,1050000,1.0,1,-34.0756899,18.843265600000002,,Flats/Apartments,6
1638,1650000,2.0,2,-34.0756899,18.843265600000002,,Houses,9
1639,2595000,4.0,2,-34.0756899,18.843265600000002,,Houses,14
1640,6100000,4.0,3,-34.0756899,18.843265600000002,411.0,Houses,33
1641,960000,1.0,1,-34.0872081,18.832723899999998,,Flats/Apartments,6
1642,1595000,2.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,9
1643,1850000,3.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,10
1644,1648000,3.0,2,-34.0756899,18.843265600000002,70.0,Townhouses,9
1645,1845000,3.0,2,-34.0756899,18.843265600000002,,Houses,10
1646,1500000,2.0,2,-34.0872081,18.832723899999998,,Flats/Apartments,9
1647,990000,1.0,1,-34.0872081,18.832723899999998,,Flats/Apartments,6
1648,1299000,3.0,2,-34.0756899,18.843265600000002,,Flats/Apartments,7
1649,1595000,3.0,2,-34.0756899,18.843265600000002,,Houses,9
1650,1315000,3.0,2,-34.0756899,18.843265600000002,77.0,Flats/Apartments,8
1651,1060000,3.0,2,-34.0756899,18.843265600000002,,Townhouses,6
1652,5375000,4.0,3,-34.0756899,18.843265600000002,,Houses,29
1653,2495000,3.0,3,-34.0756899,18.843265600000002,,Houses,14
1654,1995000,3.0,2,-34.0756899,18.843265600000002,,Houses,11
1655,1650000,2.0,2,-34.0756899,18.843265600000002,111.0,Townhouses,9
1656,2499000,2.0,2,-34.0756899,18.843265600000002,168.0,Houses,14
1657,2675000,3.0,2,-34.0756899,18.843265600000002,,Houses,15
1658,1650000,2.0,1,-34.0756899,18.843265600000002,,Townhouses,9
1659,3150000,3.0,2,-34.0756899,18.843265600000002,,Houses,17
1660,1590000,2.0,2,-34.0756899,18.843265600000002,91.0,Townhouses,9
1661,4500000,4.0,3,-34.0756899,18.843265600000002,,Smallholdings/Farms,25
1662,3750000,4.0,3,-34.0756899,18.843265600000002,350.0,Houses,21
1663,2495000,3.0,2,-34.0756899,18.843265600000002,,Houses,14
1664,2950000,3.0,2,-34.0756899,18.843265600000002,,Houses,16
1665,5250000,4.0,3,-34.0756899,18.843265600000002,,Houses,29
1666,2675000,3.0,2,-34.0756899,18.843265600000002,170.0,Houses,15
1667,995000,1.0,1,-34.0756899,18.843265600000002,,Flats/Apartments,6
1668,1200000,3.0,2,-34.0756899,18.843265600000002,,Flats/Apartments,7
1669,8250000,5.0,5,-34.0756899,18.843265600000002,700.0,Houses,45
1670,3395000,3.0,2,-34.0756899,18.843265600000002,330.0,Houses,19
1671,2395000,3.0,2,-34.0756899,18.843265600000002,,Houses,13
1672,1595000,2.0,1,-34.0756899,18.843265600000002,,Townhouses,9
1673,1650000,2.0,2,-34.0756899,18.843265600000002,,Duplex,9
1674,1350000,2.0,1,-34.0756899,18.843265600000002,,Flats/Apartments,8
1675,2325000,3.0,2,-34.0756899,18.843265600000002,,Houses,13
1676,890000,2.0,1,-34.0756899,18.843265600000002,,Flats/Apartments,5
1678,3800000,3.0,2,-34.0756899,18.843265600000002,282.0,Houses,21
1679,2495000,3.0,2,-34.0756899,18.843265600000002,,Houses,14
1680,2350000,3.0,2,-34.0756899,18.843265600000002,,Houses,13
1681,1450000,3.0,1,-34.0756899,18.843265600000002,,Houses,8
1682,6900000,4.0,4,-34.0756899,18.843265600000002,500.0,Houses,38
1683,1150000,2.0,1,-34.0756899,18.843265600000002,,Houses,7
1684,699999,2.0,1,-34.0756899,18.843265600000002,60.0,Flats/Apartments,4
1685,850000,2.0,1,-34.0756899,18.843265600000002,65.0,Flats/Apartments,5
1686,1050000,2.0,2,-34.0756899,18.843265600000002,,Flats/Apartments,6
1687,2395000,3.0,2,-34.0756899,18.843265600000002,,Houses,13
1688,895000,2.0,1,-34.0756899,18.843265600000002,81.0,Flats/Apartments,5
1689,2495000,3.0,2,-34.0756899,18.843265600000002,,Houses,14
1690,2895000,4.0,4,-34.0756899,18.843265600000002,,Houses,16
1691,1449000,2.0,1,-34.0756899,18.843265600000002,63.0,Houses,8
1692,1200000,2.0,2,-34.0756899,18.843265600000002,,Flats/Apartments,7
1694,2995000,3.0,2,-34.0756899,18.843265600000002,,Houses,17
1695,2650000,3.0,2,-34.0756899,18.843265600000002,,Houses,15
1696,5600000,4.0,4,-34.0756899,18.843265600000002,,Houses,31
1697,620000,2.0,1,-33.8105624,18.8625753,40.0,Houses,4
1698,2250000,3.0,2,-34.0572018,18.8328685,,Garden Cottages,13
1700,3650000,6.0,4,-34.13813,18.388811999999998,296.0,Houses,20
1701,1695000,1.0,1,-33.928778,18.87337,,Flats/Apartments,10
1702,2300000,3.0,3,-34.136171000000004,18.388802,754.0,Houses,13
1703,1965000,3.0,2,-34.13827,18.38956,,Houses,11
1704,1620000,1.0,1,-33.927820000000004,18.8744953,,Flats/Apartments,9
1705,2800000,3.0,2,-34.065269799999996,18.8150419,175.0,Houses,16
1706,3790000,2.0,1,-33.9326261,18.867890399999997,,Flats/Apartments,21
1707,1645000,3.0,1,-34.125597,18.382264000000003,,Houses,9
1708,4395000,3.0,2,-34.122040000000005,18.37932,651.0,Houses,24
1709,650000,2.0,1,-34.0651364,18.8101529,,Flats/Apartments,4
1710,3584000,2.0,1,-33.9312282,18.8672474,,Flats/Apartments,20
1711,3520000,2.0,1,-33.9312282,18.8672474,,Flats/Apartments,19
1712,1895000,3.0,2,-34.12485274471,18.385912546727,550.0,Houses,11
1713,630000,2.0,1,-34.0651364,18.8101529,,Flats/Apartments,4
1714,4950000,4.0,3,-34.145950299999996,18.436518300000003,225.0,Houses,27
1715,2995000,2.0,1,-33.9312282,18.8672474,,Flats/Apartments,17
1716,3520000,2.0,1,-33.9312282,18.8672474,,Flats/Apartments,19
1717,2200000,3.0,2,-34.061766299999995,18.8209864,300.0,Houses,12
1719,1620000,1.0,1,-33.9312282,18.8672474,,Flats/Apartments,9
1720,2200000,1.0,1,-33.9312282,18.8672474,,Flats/Apartments,12
1721,699000,2.0,1,-33.8551851,18.8601279,,Houses,4
1723,3150000,4.0,2,-34.0522846,18.8172733,250.0,Houses,17
1724,2595000,3.0,2,-34.0522846,18.8172733,,Houses,14
1725,5750000,3.0,3,-34.116841,18.379054999999997,330.0,Houses,31
1726,3800000,4.0,3,-34.13525,18.412979999999997,440.0,Houses,21
1727,2850000,4.0,3,-34.13265,18.40781,260.0,Houses,16
1728,2950000,3.0,2,-34.131017,18.403245000000002,73.0,Houses,16
1729,1150000,2.0,1,-34.1324574,18.4082607,81.0,Flats/Apartments,7
1730,2795000,4.0,2,-34.0522846,18.8172733,,Houses,16
1732,4775000,4.0,3,-34.145959999999995,18.43662,496.0,Houses,26
1733,3995000,3.0,2,-34.0522846,18.8172733,233.0,Houses,22
1734,3995000,5.0,4,-34.13946,18.42321,129.0,Houses,22
1735,4450000,4.0,3,-34.139662,18.420846,276.0,Houses,24
1736,4750000,4.0,3,-34.145959999999995,18.434426000000002,496.0,Houses,26
1737,2250000,3.0,2,-34.136387,18.413452,146.0,Flats/Apartments,13
1738,3995000,3.0,3,-33.969183,18.861942000000003,,Houses,22
1739,4200000,4.0,5,-34.141365,18.42481,55.0,Houses,23
1740,3200000,4.0,2,-34.133025,18.406485999999997,200.0,Houses,18
1742,4790000,6.0,5,-34.14074,18.42316,445.0,Houses,26
1743,6100000,4.0,2,-34.129846,18.398927,785.0,Houses,33
1744,2999000,4.0,2,-34.1311465,18.402585300000002,73.0,Houses,17
1745,5495000,3.0,3,-34.142072,18.424657999999997,295.0,Houses,30
1746,5895000,5.0,3,-34.131417,18.402205,490.0,Houses,32
1747,7750000,5.0,5,-34.141909999999996,18.4250913,482.0,Houses,42
1748,2250000,3.0,2,-34.136797200000004,18.413847699999998,146.0,Flats/Apartments,13
1749,7750000,5.0,5,-34.14262,18.42762,325.0,Houses,42
1750,3800000,4.0,3,-34.1353572,18.4106789,634.0,Houses,21
1751,1899000,3.0,2,-34.0517803,18.8182736,,Houses,11
1752,2640000,3.0,2,-33.9509214,18.8648291,,Houses,15
1755,6995000,5.0,3,-34.13243610000001,18.4056591,,Houses,38
1756,6490000,5.0,3,-34.13243610000001,18.4056591,,Houses,35
1759,3295000,4.0,3,-34.136387,18.414376,275.0,Houses,18
1760,5100000,4.0,3,-34.120453000000005,18.379362,250.0,Houses,28
1761,3550000,4.0,3,-33.9676697,18.863356600000003,,Houses,20
1762,1650000,2.0,2,-34.0750455,18.7995955,,Flats/Apartments,9
1763,4295000,4.0,3,-34.119038,18.374554999999997,280.0,Houses,24
1764,6350000,4.0,4,-34.119157,18.375563,420.0,Houses,35
1766,5995000,3.0,4,-34.118655,18.376545999999998,228.0,Houses,33
1767,2300000,2.0,1,-33.929930999999996,18.870993,39.0,Flats/Apartments,13
1768,4150000,3.0,3,-33.968277,18.863076,280.0,Houses,23
1769,31500,5.0,4,-33.9543203,18.8662673,,Houses,1
1771,5250000,5.0,4,-34.148491,18.436515,77.0,Houses,29
1772,6000000,3.0,2,-34.0442464,18.8298979,229.0,Houses,33
1773,2495000,5.0,3,-34.123615,18.383535000000002,290.0,Houses,14
1774,1395000,3.0,1,-34.124673,18.381675,67.0,Houses,8
1775,2450000,3.0,2,-34.12423,18.384376,759.0,Houses,14
1776,1495000,3.0,2,-34.124673,18.381675,186.0,Houses,9
1777,3750000,3.0,2,-34.12192,18.380229999999997,150.0,Houses,21
1778,1895000,1.0,1,-33.935013,18.870040300000003,,Flats/Apartments,11
1779,485000,3.0,2,-33.9316,18.8723,,Houses,3
1780,4250000,4.0,2,-34.065269799999996,18.8150419,,Houses,23
1781,1295000,2.0,1,-34.125429700000005,18.3803306,26.0,Houses,7
1782,1700000,3.0,2,-34.15055,18.43884,141.0,Houses,10
1783,3200000,3.0,2,-34.065269799999996,18.8150419,200.0,Houses,18
1784,7500000,4.0,2,-33.956908,18.86992,375.0,Houses,41
1785,2095000,3.0,2,-34.125613,18.380396899999997,550.0,Houses,12
1786,5199999,3.0,4,-34.120952,18.376185,240.0,Houses,28
1787,3750000,5.0,4,-34.0615088,18.8159268,,Houses,21
1788,1375000,2.0,1,-34.129422999999996,18.387877,208.0,Houses,8
1790,3475000,4.0,3,-34.1236816,18.3778512,210.0,Houses,19
1791,3250000,4.0,3,-34.061766299999995,18.8209864,,Houses,18
1792,2695000,3.0,2,-34.061766299999995,18.8209864,247.0,Houses,15
1793,2350000,2.0,1,-34.123194,18.377742,255.0,Houses,13
1795,3995000,4.0,2,-34.061766299999995,18.8209864,,Houses,22
1796,1580000,1.0,1,-33.9271836,18.8763535,,Flats/Apartments,9
1797,1580000,1.0,1,-33.9271836,18.8763535,,Flats/Apartments,9
1798,3200000,3.0,2,-33.9271836,18.8763535,,Townhouses,18
1799,1175000,2.0,1,-34.129892,18.385117899999997,14.0,Houses,7
1800,5200000,4.0,3,-34.048478100000004,18.829135,,Houses,28
1801,2695000,4.0,2,-34.14893,18.42472,851.0,Houses,15
1802,3475000,4.0,3,-34.1237142,18.37571,660.0,Houses,19
1803,6995000,4.0,3,-33.957122999999996,18.871047,513.0,Houses,38
1804,1550000,1.0,1,-33.927820000000004,18.8744953,,Flats/Apartments,9
1805,1650000,1.0,1,-33.927820000000004,18.8744953,,Flats/Apartments,9
1806,2245000,2.0,2,-34.1340394,18.3867512,300.0,Houses,13
